Date;Open;High;Low;Close;Volume_Bitcoin;Volume_Currency;Weighted_Price
06.09.2014;477.65;485;477.16;479.78;2770.8;1332763.99;481
05.09.2014;489.61;489.96;473.03;477.65;5212.43;2511864.73;481.9
04.09.2014;474.86;497;471.04;487.43;10793.6;5233389.19;484.86
03.09.2014;474.5;477.99;471;474.89;4742.88;2252298.52;474.88
02.09.2014;475.89;484.61;470.42;474.5;7333.51;3501415.22;477.45
01.09.2014;479.01;490;472.01;474.54;9091.87;4362828.5;479.86
31.08.2014;501.49;504.75;473.33;479.04;11289.84;5492151.21;486.47
30.08.2014;509.3;509.42;498.13;500.85;4403.4;2214785.41;502.97
29.08.2014;506.94;514.98;501.25;509.3;7246.61;3681889.82;508.08
28.08.2014;511.87;514.98;505.93;506;7119.02;3631916.4;510.17
27.08.2014;514.4;523.09;510;511.87;7791.96;4021494.05;516.11
26.08.2014;503.74;516;502.27;512.18;6716.16;3422247.49;509.55
25.08.2014;507.84;508.46;496.79;503.82;5773.92;2902768.57;502.74
24.08.2014;496.96;515.95;495.02;507.85;5765.36;2911002.83;504.91
23.08.2014;514.65;514.69;487;497;8432.28;4222668.93;500.77
22.08.2014;519.29;528;500.01;514.65;15393.05;7918280.9;514.41
21.08.2014;516.39;534.14;510;519.28;14187.3;7396159.41;521.32
20.08.2014;491.98;527.01;466;516.39;19220.08;9590674.74;498.99
19.08.2014;474.74;493.98;453.01;491.98;17807.06;8544405.41;479.83
18.08.2014;498;510;442;475.22;28851.03;13562442.43;470.09
17.08.2014;523.47;524.8;485.39;496.86;10314.49;5174328.71;501.66
16.08.2014;502.48;529.8;485;521.97;12657.92;6409465.8;506.36
15.08.2014;507.99;521.79;481.55;500.25;16594.59;8310479.68;500.79
14.08.2014;549.85;551.86;497;507.99;25826.72;13325281.46;515.95
13.08.2014;569.39;572;524.55;548.81;25509.1;13894654.11;544.69
12.08.2014;574.55;574.59;561.9;566.69;6463.8;3671990.53;568.09
11.08.2014;590.98;590.99;571;573.98;6086.6;3529093.66;579.81
10.08.2014;589.82;597;586;590.96;3211.09;1899217.6;591.46
09.08.2014;588.99;591.35;585.21;587.97;1626.63;955797.16;587.59
08.08.2014;585.84;595;584;588.02;4367.06;2577603.29;590.24
07.08.2014;581.16;591.9;579;585.84;4436.03;2597668.94;585.58
06.08.2014;581.75;586.36;576.44;581.16;7580.23;4409726.81;581.74
05.08.2014;588.5;589;578.25;581.76;6905.35;4019064.85;582.02
04.08.2014;588.96;595.7;581.8;588.5;5259.63;3093635.02;588.19
03.08.2014;589.6;591;578.21;588.91;2802.92;1636449.66;583.84
02.08.2014;597.84;599.09;584.95;589.59;3529.72;2088279.29;591.63
01.08.2014;583.54;607.2;581.77;598.2;11939.59;7112161.73;595.68
31.07.2014;563.83;590;555.9;582.04;9383.41;5410699.01;576.62
30.07.2014;585.93;586;557.12;563.84;10498.74;5994579.05;570.98
29.07.2014;589.88;591.95;578;585.95;4084.11;2380636.71;582.9
28.07.2014;592.61;596;570.5;586.53;10539.93;6135233.3;582.09
27.07.2014;596.23;602.83;589;590.3;3792.79;2258634.49;595.51
26.07.2014;602.93;603;590;596.23;3607.98;2144841.38;594.47
25.07.2014;603.96;609.65;592.97;602.93;4843.78;2907216.76;600.2
24.07.2014;620.95;621.99;591.12;601.66;10241.01;6198107.05;605.22
23.07.2014;619.99;623;615.51;621;4040.74;2506562.41;620.32
22.07.2014;622.63;624.99;618.26;618.26;3364.1;2094110.37;622.49
21.07.2014;626.98;628;615;622.73;3959.66;2453744;619.69
20.07.2014;630;630;620;627;1467.59;915913.31;624.09
19.07.2014;632.59;632.6;625;628.63;1923.59;1209417.13;628.73
18.07.2014;626.3;632.96;618.46;632.6;5026.34;3145783.51;625.86
17.07.2014;617.39;629;610;622.2;4902.14;3035783.45;619.28
16.07.2014;622.9;625;610.01;616.86;5348.93;3300210.95;616.98
15.07.2014;621.15;626.25;616.09;622.9;3535.75;2198983.69;621.93
14.07.2014;630.88;632;616.84;621.17;3827.42;2383643.95;622.78
13.07.2014;637.9;638.73;626.09;630.88;4158.79;2634221.17;633.41
12.07.2014;634.99;642.57;628.7;638.1;3794.26;2412482.58;635.82
11.07.2014;616.87;635;613.46;635;6094.53;3817169.74;626.33
10.07.2014;621.96;623.93;607.9;616.87;6335.71;3899937.67;615.55
09.07.2014;623.98;626.88;618.71;621.97;2303.76;1434673.23;622.75
08.07.2014;622.09;626.22;616.89;623.98;2675.17;1663418.68;621.8
07.07.2014;633.87;636;612.9;622.09;7109.08;4431332.5;623.33
06.07.2014;630.9;639;622.86;630.57;3334.94;2107677.82;632
05.07.2014;628.81;632.97;623.23;630;1830.58;1152281.24;629.46
04.07.2014;648.48;650.48;616.3;629;8739.05;5528579.72;632.63
03.07.2014;650.49;652.79;638.79;645.99;4969.91;3209550.98;645.8
02.07.2014;638.25;658.75;638;650.5;5305.55;3446380.81;649.58
01.07.2014;640;658.88;638;638.25;9497.74;6160879.33;648.67
30.06.2014;599.86;647.09;595.51;641.11;15516.13;9701645.35;625.26
29.06.2014;591.46;601.79;589.56;599.89;1593.33;949974.6;596.22
28.06.2014;599.99;604.21;589.56;589.56;3084.69;1841609.11;597.02
27.06.2014;580.09;600;574;599.99;9183.33;5376272.47;585.44
26.06.2014;560.4;580.11;557.2;579.99;4674.88;2661521.19;569.32
25.06.2014;574;579.7;554.45;560.4;8893.46;5020766.17;564.55
24.06.2014;588.22;588.25;572.1;572.62;6502.15;3788579.1;582.67
23.06.2014;600.34;601;580.46;588.22;5295.94;3112948.47;587.8
22.06.2014;591.33;605.05;587.82;600.34;3856.99;2310872.82;599.14
21.06.2014;590;594.99;580;591.29;2949.19;1734352.01;588.08
20.06.2014;593.41;598.68;580.51;588.02;6709.98;3960213.09;590.2
19.06.2014;607.99;609.98;590;593.4;4638.14;2792378.83;602.05
18.06.2014;606.48;616;599.9;607;6744.9;4103312.69;608.36
17.06.2014;587;610.2;580;606.48;6588.31;3940835.72;598.16
16.06.2014;592;610;582.01;586.91;10767.83;6448460.33;598.86
15.06.2014;566.58;593;552.11;588.55;8807.7;5032106.13;571.33
14.06.2014;592;593.53;538.38;566.58;16567.97;9272570.61;559.67
13.06.2014;569.98;611.99;563;592;18670.61;10963548.15;587.21
12.06.2014;623.81;630.36;550;569.1;24822.49;14657034.53;590.47
11.06.2014;648.55;652.39;615;620.5;10429.62;6612170.53;633.98
10.06.2014;648.83;657.41;642.45;648.55;5909.59;3841597.41;650.06
09.06.2014;658;659;639.93;648.83;6798.27;4402870.88;647.65
08.06.2014;657.13;661.11;651.7;658;2600.85;1706780.43;656.24
07.06.2014;647.16;657.13;635.88;657.13;5749.3;3728907.26;648.58
06.06.2014;661.46;662.13;647.16;647.16;6452.18;4225827.38;654.95
05.06.2014;640.55;669.63;639.69;661.48;10724.81;7046930.53;657.07
04.06.2014;668.9;673.61;621.86;640.59;17375.57;11142498.92;641.27
03.06.2014;662;680.99;649.61;670.14;13572.81;9062433.59;667.69
02.06.2014;630.99;678;613.03;661.22;20087.28;12978482.98;646.1
01.06.2014;627.8;683.26;618.53;630.99;24149.98;15612394.43;646.48
31.05.2014;621;628.5;611;627.8;9696.71;6023688.83;621.21
30.05.2014;572.37;629.4;568.56;621;22502.94;13552065.09;602.24
29.05.2014;580.66;582.1;560.05;572.37;8110.32;4614613.06;568.98
28.05.2014;572.7;582.26;563.45;580.66;8980.55;5153230.73;573.82
27.05.2014;581.87;595;550.22;572.7;19805.26;11368641.06;574.02
26.05.2014;573.5;593.48;565.58;581.88;11633.72;6770738.18;581.99
25.05.2014;528.44;586.34;527.09;573.9;19782.6;11183034.38;565.3
24.05.2014;523.75;529.06;515.4;528.44;5528.52;2885491.09;521.93
23.05.2014;529.99;547.1;518.55;523.77;19619.56;10432749.92;531.75
22.05.2014;493.98;530;492.65;529.99;17439.03;8967638.26;514.23
21.05.2014;489;499.1;487.11;493.98;7111.9;3521575.26;495.17
20.05.2014;448.34;500;447.14;489;28210.09;13413583.27;475.49
19.05.2014;446.91;450;441.44;448.34;4723.49;2108151.93;446.31
18.05.2014;449.07;451.43;444.52;446.91;2498.74;1118014.23;447.43
17.05.2014;447.55;451.48;445.01;449.06;2295.07;1029089.95;448.39
16.05.2014;446.27;452.41;444.5;447.31;3667.08;1645722.3;448.78
15.05.2014;444.07;452.67;444.02;446;5496.48;2468497.82;449.11
14.05.2014;439.12;449.96;438.36;446;6398.99;2843100.33;444.3
13.05.2014;442.48;442.75;430.61;439.12;5969.67;2609916.21;437.2
12.05.2014;437.67;443.77;431.56;442.5;4582.44;2014521.57;439.62
11.05.2014;457.7;458.2;429.6;440;8863.69;3907261.43;440.82
10.05.2014;452.78;459.24;449.79;455.39;4130.39;1874935.78;453.94
09.05.2014;439.6;457.08;437.71;452.37;8282.11;3721491.38;449.34
08.05.2014;441.47;450.08;437.61;437.69;6326.65;2807814.18;443.81
07.05.2014;429;452;425.67;440;13248.35;5842712.47;441.01
06.05.2014;431.64;434;420.27;428.01;8041.2;3439331;427.71
05.05.2014;435.88;445;425;433;8188.08;3547855.07;433.29
04.05.2014;439;442.83;429.55;438.04;5154.41;2245293.45;435.61
03.05.2014;452;454.5;431;439;7431.63;3271086.46;440.16
02.05.2014;460.97;462.99;444.51;454.5;8269.89;3731060.9;451.16
01.05.2014;449;465.88;447.97;460.97;9556.04;4381968.58;458.55
30.04.2014;448;453.99;433.08;448.85;10757.36;4781743.87;444.51
29.04.2014;440.41;454.47;432.02;448;13844.64;6143866.61;443.77
28.04.2014;430;452.16;424;442.9;18282.99;8014470.86;438.36
27.04.2014;459.22;461.97;429.95;430;9312.35;4154641.1;446.14
26.04.2014;466.71;470.96;451.07;459;8812.12;4048732.55;459.45
25.04.2014;502.15;503.99;438.05;466.52;33416.96;15460069.47;462.64
24.04.2014;491.94;505;480;502.2;7952.77;3899468.18;490.33
23.04.2014;490;495.2;484.61;492;5696.01;2788385.98;489.53
22.04.2014;497.98;504.9;485.2;490;8521.47;4210266.59;494.08
21.04.2014;501.07;515;490;496.74;8377.06;4201115.82;501.5
20.04.2014;505.18;516.53;493;500;5798.58;2925535.48;504.53
19.04.2014;482.1;507.43;472.81;503.8;10268.73;5061530.27;492.91
18.04.2014;500.09;506.97;470;483.11;11142.84;5393877.82;484.07
17.04.2014;529.26;533.8;481.63;500.09;20052.7;10067997.39;502.08
16.04.2014;523.1;548;494.02;530;30710.47;15977435.81;520.26
15.04.2014;459.99;528.75;453.16;521;32622.08;16174102.2;495.8
14.04.2014;416.29;475;408;458.5;33640.67;15126755.01;449.66
13.04.2014;424.91;427.75;397.16;416.3;11017.88;4521279.72;410.36
12.04.2014;423;439.5;413.72;423.42;10809.05;4621987.21;427.6
11.04.2014;363.1;432.22;339.79;423;42124.75;16522551.34;392.23
10.04.2014;441.69;442.46;357.57;363.12;49713.84;19832155.04;398.93
09.04.2014;453.57;457.3;438.08;441.69;8006.6;3574642.08;446.46
08.04.2014;447.11;459.8;446.24;453.57;5844.42;2646631.05;452.85
07.04.2014;459.97;464.19;446;447.11;7419.25;3362333.8;453.19
06.04.2014;464.8;465;450.2;456.27;5283.85;2412744.09;456.63
05.04.2014;450;464.8;441.25;464.8;6467.32;2927853;452.72
04.04.2014;451.03;459.5;430.77;452.2;15699.31;6978736.06;444.53
03.04.2014;438.9;465;416.11;451.03;26944.98;11800596.2;437.95
02.04.2014;478.98;494.98;430;439;34478.67;15752852.54;456.89
01.04.2014;454.81;509.98;452.04;478.98;22904.81;10993489.2;479.96
31.03.2014;460;486.7;438;454.83;20986.65;9549170.26;455.01
30.03.2014;491.99;492;436;460;31437.05;14453335.74;459.75
29.03.2014;502.01;508;486.97;491.99;7446.56;3710682.75;498.31
28.03.2014;475;532;468.3;502.01;34960.06;17558323.58;502.24
27.03.2014;581.48;581.59;466.1;475;49205.96;25830547.04;524.95
26.03.2014;583.77;592;565;581.49;10310.36;5986251.83;580.61
25.03.2014;585.9;587.48;568.86;583.77;8107.38;4681178.66;577.4
24.03.2014;558.22;592.6;547;585.99;13674.06;7795968.81;570.13
23.03.2014;564.31;569.48;556.74;561;6098.75;3436140.2;563.42
22.03.2014;569.99;571.99;541;565.31;13614.3;7585366.39;557.16
21.03.2014;585.6;607.88;556;570;22418.17;12984926.76;579.21
20.03.2014;610.01;611.3;578.66;587.98;10906.67;6470916.27;593.3
19.03.2014;613.84;623.95;605.11;611.2;7079.92;4340869.41;613.12
18.03.2014;622.97;624.17;591.13;612;14907.8;9101120.43;610.49
17.03.2014;634.99;634.99;619.46;621.11;9165.09;5724111.74;624.56
16.03.2014;637.58;639.39;629.02;634.99;3296.51;2088127.15;633.44
15.03.2014;630.99;639.88;625.32;637.24;2202.22;1394529.19;633.24
14.03.2014;641.02;645;625.29;630.42;8676.83;5501965.38;634.1
13.03.2014;634.95;650;632;641.01;6728.15;4331849.62;643.84
12.03.2014;631.72;656.95;628.8;634.95;12741.36;8167080.27;640.99
11.03.2014;628.02;644.44;614.17;632.1;9166.62;5753906.27;627.7
10.03.2014;638.4;646.59;609;629.39;13350.32;8379172.34;627.64
09.03.2014;620.02;653;613.03;640;9121.47;5813863.58;637.38
08.03.2014;632.79;639.79;604.5;620;9699.02;5993946.69;618
07.03.2014;669.57;670;613.45;632.79;21449.43;13634040.59;635.64
06.03.2014;669;675.71;650;669.57;10404.7;6899577.42;663.12
05.03.2014;673.27;679.97;651.9;669.99;12719.61;8460673.86;665.17
04.03.2014;677.69;702.24;633.64;673;28031.32;19083495.91;680.79
03.03.2014;565.38;710;562.02;677.69;64914.82;41032096.49;632.09
02.03.2014;567.46;570.99;553;566.24;6437.4;3620383.34;562.4
01.03.2014;551.8;576;535;567.48;14303.94;7964319.57;556.79
28.02.2014;584.7;591.39;541;551.89;22634.32;12774750.4;564.4
27.02.2014;585.24;599.99;571.22;583;17048.07;10002403.11;586.72
26.02.2014;534.34;610;530;585.24;49110.9;28306168.07;576.37
25.02.2014;535.49;545.8;400;535;115761.99;55642025.45;480.66
24.02.2014;609.9;629;514.02;535.49;51840.81;29300894.7;565.21
23.02.2014;610.77;646;599.78;610.09;20868.15;12931776.23;619.69
22.02.2014;581.35;619.88;562.15;610.88;18076.09;10727909.87;593.49
21.02.2014;561.86;589;530.01;581.35;29612.94;16665769.57;562.79
20.02.2014;623.01;631;560.9;561.86;34966.7;20678092.12;591.37
19.02.2014;627.7;636;617;623.01;11128.48;6976436.52;626.9
18.02.2014;633.66;650;609.99;627.7;14833.94;9305110.21;627.29
17.02.2014;621;664.99;610;633.66;19902.44;12681178.75;637.17
16.02.2014;655.83;670;590.01;621;26397.57;16510289.03;625.45
15.02.2014;670.34;673.17;628.88;655.83;20762.64;13502488.23;650.33
14.02.2014;609.4;712.9;538.01;669;68378.15;42633219.99;623.49
13.02.2014;650.04;660;601.54;604.11;28145.81;17781615.82;631.77
12.02.2014;677;685.19;631.58;651.99;15511.79;10224606.46;659.15
11.02.2014;688.34;720;631;675.1;40062.44;26975988.83;673.35
10.02.2014;688;713;530;687.81;71860.54;45893362.7;638.64
09.02.2014;680.49;755.42;666.21;687.37;15061.93;10550327.79;700.46
08.02.2014;705.01;723;662.01;680.49;13501.12;9358103.97;693.14
07.02.2014;764;766.45;619;705.01;66362.26;46625607.89;702.59
06.02.2014;780.01;803;752;763.99;20652.61;16004090.74;774.92
05.02.2014;802;810;775;782.33;8479.5;6751169.93;796.18
04.02.2014;806.99;812.98;796.83;802.99;7592;6098292.84;803.25
03.02.2014;814.94;815;800.5;808.5;4931.83;3987645.25;808.55
02.02.2014;813.23;825.21;810.23;814.99;4075.68;3334786.58;818.22
01.02.2014;803;827.38;802.59;813.23;8296.06;6763704.54;815.29
31.01.2014;799.99;809.98;791;803;7728.16;6196005.72;801.74
30.01.2014;794.21;812.44;770.7;799.99;13125.55;10431886.61;794.78
29.01.2014;785.51;804.95;781.99;794.21;7044.52;5597907.37;794.65
28.01.2014;750.95;812.93;740.01;788;20042.82;15664564.86;781.56
27.01.2014;814.67;823;725;751.95;25194.24;19561840.58;776.44
26.01.2014;806.81;834;795.01;814.75;9704.14;7950475.95;819.29
25.01.2014;780;817;773.4;806.8;8705.56;6936521.89;796.79
24.01.2014;810.95;811.74;767.02;780;15775.2;12410344.07;786.7
23.01.2014;819.2;823.28;801.1;812;7395.01;6000294.66;811.4
22.01.2014;824.88;824.99;801;819.2;8309.09;6765579.62;814.24
21.01.2014;826.02;834.5;814;824.89;7669.6;6301148.48;821.57
20.01.2014;841.5;845;815;826.02;6968.16;5790539.51;831
19.01.2014;810;842.07;791.01;842.07;8418.01;6914603.19;821.41
18.01.2014;796.97;817.12;796;810;5486.84;4434018.81;808.12
17.01.2014;814.4;821;765;797.2;17114.94;13611629.5;795.31
16.01.2014;841.14;849;810.01;814.4;8215.45;6803847.5;828.18
15.01.2014;815.99;850.26;805.18;841.14;12267.77;10276214.32;837.66
14.01.2014;823.99;837;800;815.99;9729.54;7987929.49;821
13.01.2014;844.04;844.05;783.11;823;19366.39;15778072.03;814.71
12.01.2014;895;905;826.46;844.05;12189.18;10461247.19;858.24
11.01.2014;851.63;909.96;849.51;896.59;16130.92;14243532.4;883
10.01.2014;825.5;861.4;799.41;852.61;12846.16;10655064.16;829.44
09.01.2014;823.94;848;779.78;824.76;25302.24;20628555.65;815.29
08.01.2014;785;849.79;765;823.45;26315.76;21306391.42;809.64
07.01.2014;915.8;943;785;785;34063.52;29225267.96;857.96
06.01.2014;905;995;876;919.24;25886.91;24246321.68;936.62
05.01.2014;828.79;948;826.07;905;24075.95;21230765.76;881.82
04.01.2014;808.24;830;790.2;828.79;10990.14;8946715.81;814.07
03.01.2014;784.19;818.99;767.62;809.4;14860.26;11866892.74;798.57
02.01.2014;751.88;798.7;742.5;784.19;15134.17;11633164.74;768.67
01.01.2014;732;757.99;729.01;754.9;7907.64;5894781.57;745.45
