Date;Open;High;Low;Close;Volume_Bitcoin;Volume_Currency;Weighted_Price
22.11.2015;326.5;326.6;320.13;324.2;4062.21;1312398.6;323.07
21.11.2015;322.04;328.94;318.52;326.5;5129.35;1666609.82;324.92
20.11.2015;326.51;327.73;310;322.04;21303.64;6794004.85;318.91
19.11.2015;335.68;336.48;324.92;326.02;26919.52;8937135.62;331.99
18.11.2015;336;337.89;330.28;335.65;27252.1;9115915.94;334.5
17.11.2015;330.82;350.44;329;336.08;27718.68;9324687.16;336.4
16.11.2015;319.29;332.25;315;330.83;22243.82;7220301.63;324.6
15.11.2015;332.95;334.99;314.6;319.28;27643.56;8952296.3;323.85
14.11.2015;336.98;356.1;325.45;333;25628.38;8596759.49;335.44
13.11.2015;337;342;325;336.99;24663.47;8239048.11;334.06
12.11.2015;309.95;344.78;308.42;337.17;37744.45;12327089.43;326.59
11.11.2015;335.02;341.41;294;309.91;51510.31;16138605.49;313.31
10.11.2015;378.02;381.44;323.63;336.8;48890.6;17451749;356.96
09.11.2015;372.86;386.79;360.54;377.9;25934.97;9765480.27;376.54
08.11.2015;383.62;390.47;366.18;372.65;27445.02;10459784;381.12
07.11.2015;374.41;392.82;371.07;383.53;26348.6;10103834.21;383.47
06.11.2015;387.77;396.67;353.26;374.47;46952.54;17530874.22;373.37
05.11.2015;407.99;448.79;364.37;385.5;60174.71;24185444.13;401.92
04.11.2015;404.55;502;368.11;408;105959.26;47199586.92;445.45
03.11.2015;361.73;420.77;360.4;404.06;77212.78;30053087.83;389.22
02.11.2015;325.78;369.02;320;361.26;45146.5;15705858.69;347.89
01.11.2015;310.9;329.85;303.01;325.78;14281.55;4520744.07;316.54
31.10.2015;328.28;334.67;302.99;310.18;28765.18;9150844.32;318.12
30.10.2015;314.95;334.05;313.5;328.65;39364.03;12770329.06;324.42
29.10.2015;305.67;319.6;301.7;314.82;32258.31;10020832.76;310.64
28.10.2015;295.8;308.48;294.4;305.67;31263.17;9436170.14;301.83
27.10.2015;286.9;300;286.15;295.54;34002.15;9964151.03;293.04
26.10.2015;283.96;286.99;279.25;286.9;21266.47;6035103.1;283.78
25.10.2015;283.03;296;282.2;283.96;30003.59;8680118.09;289.3
24.10.2015;278.6;284;278.22;282.84;20586.34;5767325.87;280.15
23.10.2015;275.21;280.19;273.46;278.6;21572.27;5984624.45;277.42
22.10.2015;267.9;280.04;267.39;275.21;30166.43;8260174.53;273.82
21.10.2015;270.3;272.69;264;267.89;20396.78;5479672.38;268.65
20.10.2015;264.28;272.95;262.67;270.64;28967.44;7721192.76;266.55
19.10.2015;260.99;266.01;259.82;263.66;16704.7;4381700.26;262.3
18.10.2015;270.04;271.17;260;261.05;10003.13;2644951.59;264.41
17.10.2015;263.09;273;260.8;270.07;25328.15;6801861.48;268.55
16.10.2015;254.49;267;253.69;263.09;34816.74;9087466.92;261.01
15.10.2015;252.47;256.5;250.3;254.49;22037.63;5614843.82;254.78
14.10.2015;249.97;255.93;248.06;252.47;26942.87;6753537.33;250.66
13.10.2015;245.81;250.89;242.82;249.73;25901.6;6380494.84;246.34
12.10.2015;248.05;248.47;245.01;245.81;10671.7;2633713.48;246.79
11.10.2015;245.71;248.5;244.53;248.05;19140.36;4731236.29;247.19
10.10.2015;244.49;246.43;243;245.71;17313.14;4239440.73;244.87
09.10.2015;243.29;244.95;242.16;244.48;14099.92;3433311.67;243.5
08.10.2015;243.47;244.76;242.06;242.9;13983.75;3407661.33;243.69
07.10.2015;246.79;247.65;242.3;243.2;23768.2;5823652.61;245.02
06.10.2015;240.85;248.19;239.52;246.57;26684.25;6485292.24;243.04
05.10.2015;238.6;240.85;236.1;240.84;20316.5;4840156.02;238.24
04.10.2015;239.06;239.98;237.62;238.6;15015.07;3587379.78;238.92
03.10.2015;237.77;239.86;236.3;238.95;17825.62;4247863.44;238.3
02.10.2015;238;239.06;235;237.77;16908.03;4015993.34;237.52
01.10.2015;235.87;239.44;235.01;237.15;20341.01;4823180.2;237.12
30.09.2015;236.78;238.27;234.67;236.2;20934.85;4947383.3;236.32
29.09.2015;239.14;240.56;235.09;236.94;19877.45;4723484.7;237.63
28.09.2015;232.4;239.68;231.69;239.14;17566.83;4169714.96;237.36
27.09.2015;233.81;234.61;231.16;232.41;17506.45;4071220.18;232.56
26.09.2015;235.14;235.67;233;233.81;15109.42;3540710.51;234.34
25.09.2015;233.88;237.25;232.56;235.22;22555.45;5304812.21;235.19
24.09.2015;229.42;235.52;228.89;233.86;24202.74;5608546.02;231.73
23.09.2015;230.08;231.5;228;229.42;13586.09;3126033.69;230.09
22.09.2015;226.15;231.96;223.12;230.42;19332.88;4412739.07;228.25
21.09.2015;230.1;230.15;225;226.15;14081.31;3196957.24;227.04
20.09.2015;230;231.7;229;230.16;13401.14;3087488.55;230.39
19.09.2015;233.24;233.76;229.89;230;11230.76;2601612.8;231.65
18.09.2015;232.2;234.4;230.83;233.12;19458.9;4535082.43;233.06
17.09.2015;228.34;235;227;232.17;14645.74;3380034.36;230.79
16.09.2015;229.99;230.5;223;228.34;18169.46;4135855.71;227.63
15.09.2015;229.84;231.21;226.5;230.03;17298.61;3976679.57;229.88
14.09.2015;229.66;232.92;223.99;229.71;16674.86;3827895.68;229.56
13.09.2015;234.79;236.09;228;229.66;19655.12;4546007.73;231.29
12.09.2015;239.92;240;233.02;234.79;17449.12;4143757.66;237.48
11.09.2015;238.57;240.94;237.5;240;13805.18;3309006.87;239.69
10.09.2015;238.35;241.65;234.78;238.66;20694.92;4949167.98;239.15
09.09.2015;244.04;244.22;237.01;238.35;23251.87;5579259.42;239.95
08.09.2015;240.07;246.24;239.98;244.21;24023.88;5854496.86;243.69
07.09.2015;240.28;242.91;238.44;240.19;23152.03;5567107.97;240.46
06.09.2015;235.39;244.2;235.02;240.28;25758.89;6192929.55;240.42
05.09.2015;230.72;237.22;229.23;235.6;20103.04;4692704.3;233.43
04.09.2015;227.24;231.4;226.33;230.52;20870.02;4786524.88;229.35
03.09.2015;228.95;229.96;226.5;227.28;19739.63;4494648.76;227.7
02.09.2015;227.97;230.77;226;229.18;21470.77;4909260.74;228.65
01.09.2015;230.25;231.67;226.17;227.96;23925.19;5460038.14;228.21
31.08.2015;229.04;232.49;224.39;229.86;15803.52;3616802.14;228.86
30.08.2015;230.41;232.75;225.04;229;15486.36;3532995.3;228.14
29.08.2015;231.76;233.9;226.67;230.54;15490.56;3565617.59;230.18
28.08.2015;225.09;235.93;220.29;231.65;22900.19;5241943.61;228.9
27.08.2015;225.8;228.89;223.17;225.09;14366.26;3249912.03;226.22
26.08.2015;222.38;231.09;219.77;225.8;24007.6;5434957.38;226.38
25.08.2015;209.76;228.04;198.12;222.38;42308.01;9091324.5;214.88
24.08.2015;228.35;228.99;207.73;209.72;37523.08;8154700.2;217.32
23.08.2015;231;234.03;225.85;228.89;12842.47;2948508.07;229.59
22.08.2015;233.5;235.2;223.01;231;15856.25;3633435.05;229.15
21.08.2015;235.15;236.66;231.77;233.49;10296.32;2406953.02;233.77
20.08.2015;226.4;236.66;226.4;235.54;15812.33;3691074.44;233.43
19.08.2015;224;237.66;222.01;226.92;24295.07;5617682.67;231.23
18.08.2015;256.66;256.99;221.11;224.8;16141.82;3992017.85;247.31
17.08.2015;256.11;259.12;254.63;256.47;8655.19;2224063.1;256.96
16.08.2015;261.46;262.2;254.01;256.11;9633.28;2480559.46;257.5
15.08.2015;265.57;266.5;260.45;261.46;5485.63;1450606.75;264.44
14.08.2015;264.74;266.99;262;265.4;8012.6;2121755.48;264.8
13.08.2015;267.53;267.88;262.32;264.48;10710.97;2839488.05;265.1
12.08.2015;271.15;271.16;265.71;267.73;9520.31;2552596.78;268.12
11.08.2015;264.11;271.5;264.07;271.15;8394.12;2235123.97;266.27
10.08.2015;265.05;266.79;261.6;264.33;9697.42;2562673.48;264.26
09.08.2015;262.19;268.95;261.01;265.05;8870.58;2343259.51;264.16
08.08.2015;279.94;279.97;260.41;262.19;10269.87;2777400.01;270.44
07.08.2015;277.48;280.43;274.19;279.63;8664.81;2403686.81;277.41
06.08.2015;281.13;281.65;276.6;277.48;7123.81;1985840.19;278.76
05.08.2015;284.91;285.86;280.63;281.13;6549.55;1850415.94;282.53
04.08.2015;280.43;285.88;280.43;285;6206.12;1760746.6;283.71
03.08.2015;282.53;285.8;279.52;280.43;6310.61;1786928.28;283.16
02.08.2015;280.19;282.9;276.57;282.32;4530.18;1265880.68;279.43
01.08.2015;284.69;285.16;276.66;280.19;7104.07;1992192.81;280.43
31.07.2015;288.29;289;281.8;284.33;7902.77;2245587.53;284.15
30.07.2015;289.85;290.08;284.53;288.01;8108.62;2333060.22;287.73
29.07.2015;294.01;294.57;287.27;289.85;10236.16;2975568.87;290.69
28.07.2015;294.03;297;292.19;294.01;8799.04;2592630.37;294.65
27.07.2015;292.85;297.44;286.43;294.29;14650.73;4276819.04;291.92
26.07.2015;288.97;294;287.41;293.19;5298.47;1545190.05;291.63
25.07.2015;289;292;286.5;288.78;7545.89;2181492.67;289.1
24.07.2015;276.61;290.53;275.9;289.01;15854.1;4513273.28;284.68
23.07.2015;277.5;278.55;275.79;276.61;6439.61;1784595.61;277.13
22.07.2015;276.49;277.97;275;277.68;8318.46;2300120.88;276.51
21.07.2015;278.95;281.07;276.28;276.76;9000.55;2511729.89;279.06
20.07.2015;275.08;279.35;274.62;278.96;8818.53;2446038.23;277.37
19.07.2015;276.74;278.1;275.01;275.47;5289.04;1460235.91;276.09
18.07.2015;279.15;283;276.73;276.79;9362.08;2609994.79;278.78
17.07.2015;277.74;280.73;272.31;279.43;11477.06;3175870.23;276.71
16.07.2015;285.67;292.4;274.92;277.89;21103.34;5937851.73;281.37
15.07.2015;287.49;293.7;284.29;285.67;9798.38;2842900.81;290.14
14.07.2015;292.54;297.13;286.02;287.55;10361.08;3016087.55;291.1
13.07.2015;310.55;310.73;281;292.68;29775.98;8680289.61;291.52
12.07.2015;291.65;317.99;291.65;310.55;22497.47;6901059.8;306.75
11.07.2015;284.63;298.05;283.88;291.64;11693.22;3420769.32;292.54
10.07.2015;268.98;294.71;268.63;285.23;29151.31;8292731.4;284.47
09.07.2015;270.41;271.98;265.92;268.92;13906.64;3744064.73;269.23
08.07.2015;265.67;273.24;263.01;270.63;16042.27;4305219.36;268.37
07.07.2015;268.53;271.69;264.01;265.51;13755.63;3670683.41;266.85
06.07.2015;271.39;278.54;267.13;268.51;20027.86;5473288.27;273.28
05.07.2015;260.16;274.74;258.75;271.5;21362.61;5689203.06;266.32
04.07.2015;256.06;261.28;254.05;260.2;7909.86;2037201.25;257.55
03.07.2015;254.49;256.44;252.4;255.92;9153.85;2331332;254.68
02.07.2015;257.62;260.77;253.19;254.54;9826.99;2515778.51;256.01
01.07.2015;262.58;265.25;253.81;257.62;13395.15;3453025.86;257.78
30.06.2015;256.04;268;255;262.5;19902.44;5222157.27;262.39
29.06.2015;248.63;256.94;248.3;256.04;15393.1;3906641.81;253.79
28.06.2015;251.28;251.28;247.04;248.62;6104.31;1521893.45;249.31
27.06.2015;242.98;252;242.36;251.21;7101.1;1756891.09;247.41
26.06.2015;242.08;243.44;240;242.98;5271.85;1274423.23;241.74
25.06.2015;240.19;242.9;239.18;241.98;5002.93;1207599.94;241.38
24.06.2015;243.85;243.99;238.2;240.19;6723.31;1621933.96;241.24
23.06.2015;245.99;247.25;242.14;243.74;4953.9;1210524.77;244.36
22.06.2015;243.6;247.99;242.64;246;5149.76;1263921.54;245.43
21.06.2015;244.65;245;241.06;243.64;1946.29;473260.91;243.16
20.06.2015;243.75;245.56;239.93;244.76;4434.69;1075370.59;242.49
19.06.2015;248.45;249.93;242.14;243.7;6783.07;1670444.75;246.27
18.06.2015;247.76;251.58;240;248.4;11145.13;2746848.96;246.46
17.06.2015;250.02;257.39;243.2;247.76;16951.14;4243214.1;250.32
16.06.2015;236;252.05;234.35;250.09;17954.59;4361600.09;242.92
15.06.2015;232.08;237.09;231.55;235.92;10505.58;2463163.92;234.46
14.06.2015;231.64;234;230.94;232.09;3586.28;832952.91;232.26
13.06.2015;229.3;232.04;228.06;231.64;4009.8;924578.6;230.58
12.06.2015;229.14;230.7;228.29;229.4;5887.15;1352496.72;229.74
11.06.2015;227.88;229.57;227.25;229.03;4727.31;1081972.66;228.88
10.06.2015;228.7;229.75;226.83;227.8;6284.74;1434862.91;228.31
09.06.2015;228.05;230.79;226.67;228.7;9129.71;2092426.03;229.19
08.06.2015;222.65;229.4;222.31;228.17;8986.87;2030845.81;225.98
07.06.2015;224.95;225.48;221.86;222.7;3324.38;744455.84;223.94
06.06.2015;224.4;225.26;223.07;224.99;2772.33;622174.42;224.42
05.06.2015;222.99;225.9;219.03;224.4;8396.71;1874523.31;223.24
04.06.2015;224.8;225.98;222;222.99;4822.41;1082749.64;224.52
03.06.2015;225.17;226.99;222.57;224.27;5815.57;1308939.39;225.07
02.06.2015;223.5;226.38;221.34;225.18;7744.88;1732996.27;223.76
01.06.2015;228.91;231.2;220.65;223.51;12184.96;2745533.83;225.32
31.05.2015;232.11;232.51;228;228.91;4372.21;1009782.37;230.95
30.05.2015;236.03;236.03;231;232.11;4245.94;989461.16;233.04
29.05.2015;236.46;236.52;234;236.03;6165.89;1451969.31;235.48
28.05.2015;235.32;236.8;234.87;236.46;5005.98;1181332.16;235.98
27.05.2015;235.71;237.35;234;235.17;8572.87;2020077.91;235.64
26.05.2015;235.72;237.96;234;235.71;8590.08;2027436.08;236.02
25.05.2015;239.69;240.1;233.1;235.59;5625.09;1329127.79;236.29
24.05.2015;237.87;241.64;237.66;239.22;2921.55;700689.78;239.84
23.05.2015;238.8;240.67;237.4;237.76;3216.28;769659.7;239.3
22.05.2015;235;240.9;232.92;238.99;10451.8;2474671.24;236.77
21.05.2015;234.4;236.52;233.75;235;4609.28;1084562.78;235.3
20.05.2015;231.4;234.86;231;234.43;7823.36;1827504.32;233.6
19.05.2015;233.03;234.24;230.86;231.4;5568.28;1295513.42;232.66
18.05.2015;235.69;236.94;231.44;232.87;7443.22;1749933.81;235.1
17.05.2015;235.43;237;234.15;235.97;2645.16;624187.82;235.97
16.05.2015;237.39;237.4;234;235.66;3116.79;735534.15;235.99
15.05.2015;237.12;239.28;235.12;237.37;4536.93;1076186.77;237.21
14.05.2015;235.97;239.7;232.22;237.13;7530.5;1782947.51;236.76
13.05.2015;241.03;244.14;235.06;235.97;9332.47;2246344.5;240.7
12.05.2015;241.3;242;237.54;241.03;8418.72;2022709.59;240.26
11.05.2015;239.13;244.51;237.99;241.3;9690.64;2333507.18;240.8
10.05.2015;241.83;244.99;238.02;239.13;3520.24;847791.57;240.83
09.05.2015;243.22;247.01;238.62;241.96;5499.61;1331707.24;242.15
08.05.2015;236.92;246.57;235.29;243.2;9486.75;2289574.77;241.34
07.05.2015;228.34;240;227.35;236.87;11062.65;2580889.83;233.3
06.05.2015;235.18;235.94;227.01;228.49;8623.83;2008359.4;232.88
05.05.2015;238.22;238.78;229.66;235.12;8621.55;2014039.53;233.61
04.05.2015;239.73;242.2;236.07;238.34;7504.69;1790508.83;238.59
03.05.2015;233.83;242.25;232.31;239;4407.81;1053978.39;239.12
02.05.2015;231.05;234.9;229.87;233.83;4350.06;1011094.69;232.43
01.05.2015;236.47;239.23;230.51;231;6687.12;1569832.93;234.75
30.04.2015;225.5;240;224.6;236.2;12490.2;2913475.41;233.26
29.04.2015;225.18;226.99;221.81;225.48;8668.36;1948799.38;224.82
28.04.2015;227.17;227.56;221.45;225.16;9345.78;2100833.73;224.79
27.04.2015;219.52;229.93;217.52;227.23;13816.49;3078036.49;222.78
26.04.2015;226.12;227.26;214.98;219.52;11238.36;2465554.22;219.39
25.04.2015;231.04;232.29;225.7;226.12;5286.1;1206594.84;228.26
24.04.2015;235.61;236;228;230.24;8543.67;1975149.01;231.18
23.04.2015;233.25;236.22;232.01;235.98;8352.86;1958492.84;234.47
22.04.2015;235.71;238.64;229.1;233.45;10710.5;2519188.93;235.21
21.04.2015;224.3;236;223.91;235.74;9923.68;2272979.67;229.05
20.04.2015;222.54;226.51;221.43;224.3;5966.86;1338160.68;224.27
19.04.2015;223.35;227.35;221.91;222.54;5901.5;1326434.67;224.76
18.04.2015;222.6;224.72;220.32;223.4;4620.32;1028922.57;222.7
17.04.2015;227.36;228.29;220;222.6;7928.4;1772380.48;223.55
16.04.2015;222.83;229.67;222.44;227.5;10834.87;2456157.83;226.69
15.04.2015;215.78;222.88;214.05;222.88;9949.32;2188510.28;219.97
14.04.2015;222.97;224.79;210;215.8;18582.19;4046514.41;217.76
13.04.2015;236.42;236.9;219.64;223.15;13924.23;3188473.5;228.99
12.04.2015;236.09;237.5;233.42;236.5;3173.33;749346.73;236.14
11.04.2015;235.99;239.42;233;236.15;4108.5;970132.1;236.13
10.04.2015;243.75;243.94;231;235.99;11549.63;2728444.29;236.24
09.04.2015;244.84;246.3;238.47;243.43;7943.71;1932557.64;243.28
08.04.2015;253.71;254.96;243.06;244.58;11663.66;2878711.72;246.81
07.04.2015;255.54;256.62;251.5;253.72;6010.27;1528033.96;254.24
06.04.2015;260.57;262.98;254;255.58;5960.68;1535495.47;257.6
05.04.2015;253.6;261;251.65;260.54;5759.36;1479483.36;256.88
04.04.2015;254.19;255.85;250.76;253.7;2769.28;700284.51;252.88
03.04.2015;253.22;256.67;251.23;254.19;5048.58;1283171.17;254.16
02.04.2015;246.68;256.96;244.52;253.28;9806.82;2453663.53;250.2
01.04.2015;243.93;246.83;239.32;246.69;6226.02;1513600.95;243.11
31.03.2015;247.95;248.59;238.55;244.24;8114.09;1977179.96;243.67
30.03.2015;242.41;248.86;236.52;247.95;7951.75;1947589.08;244.93
29.03.2015;252.91;252.96;239.96;242;6690.23;1632793.77;244.06
28.03.2015;247.93;253.83;247.25;252.87;5685.64;1428455.71;251.24
27.03.2015;249.23;250.52;245.12;247.94;6089.85;1509888.95;247.94
26.03.2015;246.99;253.75;244.91;249.23;8385.94;2101550.48;250.6
25.03.2015;245.29;250;236.4;246.94;12881.63;3137193.38;243.54
24.03.2015;265.98;266.52;241.84;245;19052.73;4762656.86;249.97
23.03.2015;268.28;270.07;259.5;265.94;8658.47;2302945.49;265.98
22.03.2015;260;272;259.24;267.74;5976.84;1583898.51;265.01
21.03.2015;261.92;262.49;256.25;260;4623.89;1199545.59;259.42
20.03.2015;261.97;265.27;257;261.96;5678.38;1481038.51;260.82
19.03.2015;256.59;265.95;249;261.81;15017.74;3882043.19;258.5
18.03.2015;282.8;284;249.02;256.45;21654.68;5786009.63;267.19
17.03.2015;289.27;292.99;281.9;282.8;6447.42;1857832.07;288.15
16.03.2015;286.79;294.26;285.78;289.27;6499.92;1890019.15;290.78
15.03.2015;282.36;287.75;281.42;286.75;2430.05;693038.73;285.2
14.03.2015;283.25;287.69;280.46;282.01;5375.8;1526532.94;283.96
13.03.2015;295.66;295.66;282.99;283.25;9610.55;2778237.52;289.08
12.03.2015;296.29;297.95;289;295.31;7880.67;2320925.65;294.51
11.03.2015;290;296.79;285.83;296.54;6737.5;1968122.22;292.11
10.03.2015;287.12;296.8;283.96;290;13129.06;3822987.8;291.19
09.03.2015;275;289;274.17;287.12;11996.32;3393640.02;282.89
08.03.2015;276.71;277.57;271.12;275;4430.69;1216001.25;274.45
07.03.2015;272.61;279.48;270;276.71;5716.65;1571766.98;274.95
06.03.2015;273.46;276.46;269;272.68;6853.28;1868631.26;272.66
05.03.2015;270.72;280.5;262.2;273.09;11428.34;3088968.38;270.29
04.03.2015;281.03;283.88;264.94;270.78;14313.17;3941761.02;275.39
03.03.2015;275.95;284.95;265.89;281;20977.32;5763892.95;274.77
02.03.2015;257.95;277;255.61;274.93;18015.26;4790016.84;265.89
01.03.2015;253.45;260.25;245;258.34;9678.18;2449261.44;253.07
28.02.2015;252.29;254.56;245.2;253.47;5626.63;1412930.8;251.12
27.02.2015;236.83;256.15;236.16;252.78;22012;5507409.53;250.2
26.02.2015;237.99;238.55;234.01;236.84;5492.01;1298613.31;236.46
25.02.2015;239.53;240.98;236;237.97;3810.54;907834.23;238.24
24.02.2015;239.63;240.97;236.07;239.55;5144.11;1229421.65;239
23.02.2015;236.46;241;232.05;239.65;6327.73;1496364.77;236.48
22.02.2015;245.84;247.42;232.48;236.5;7751.75;1843120.12;237.77
21.02.2015;245;247.8;244;245.41;2982.21;732440.43;245.6
20.02.2015;240.61;249.32;239.41;245.48;9342.69;2290057.56;245.12
19.02.2015;237.37;245.01;235.59;240.59;8704.34;2090012.92;240.11
18.02.2015;244.6;247;232.01;237.37;12821.91;3064757.58;239.03
17.02.2015;234.69;248.78;232.01;244.7;13121.54;3166380.86;241.31
16.02.2015;235.61;241.23;229.2;234.7;12394.83;2925051.29;235.99
15.02.2015;256.81;267.92;227.75;235.63;29173.27;7227263.01;247.74
14.02.2015;237;259.31;236.9;256.99;19824.75;4942602.43;249.31
13.02.2015;223.02;242.35;221.37;237;21412.46;5014286.35;234.18
12.02.2015;219.57;223.09;218.01;223;6964.61;1540080.48;221.13
11.02.2015;220.42;223.43;217.99;219.55;10676.29;2361490.25;221.19
10.02.2015;220.91;222;215;220.42;6882.65;1504640.64;218.61
09.02.2015;223.92;225.99;215;220.9;19473.96;4275773.11;219.56
08.02.2015;228.78;232.89;217.28;223.88;13775.01;3096894.55;224.82
07.02.2015;223.44;231.14;221.77;228.3;9663.67;2194651.36;227.1
06.02.2015;216.46;225.86;210.59;223.37;10951.79;2404228.18;219.53
05.02.2015;226.93;229;210.43;216.81;12982.79;2852443.59;219.71
04.02.2015;227.94;231;220.02;227;14983.46;3372160.12;225.06
03.02.2015;238.38;244.39;223.79;227.99;17499.53;4116764.15;235.25
02.02.2015;226.93;241.98;221.79;238.47;15612.79;3578794.01;229.22
01.02.2015;218.04;233;208.48;226.93;18408.25;4078716.74;221.57
31.01.2015;228.96;234.8;215.75;216.9;19208.28;4374363.51;227.73
30.01.2015;235.12;244.98;225.52;228.98;20614.84;4831205.3;234.36
29.01.2015;236.07;242.18;220;235.79;26012.17;6035005.43;232.01
28.01.2015;263.97;266.45;225.91;236.07;28092.33;6890538.54;245.28
27.01.2015;274.76;278.51;243.1;263.98;21159.83;5464232.28;258.24
26.01.2015;254.67;309.9;254.67;274.8;55829.61;15755918.68;282.21
25.01.2015;249.33;257;241.33;255.31;28760.93;7179902.22;249.64
24.01.2015;233.42;249.99;230.03;249.19;13793.78;3338886.07;242.06
23.01.2015;234.08;240;225.55;233.64;15268.27;3544720.28;232.16
22.01.2015;227.75;239;226.01;234.08;25405.33;5911624.9;232.69
21.01.2015;211.94;228.9;205;227.16;23160.66;5023355.43;216.89
20.01.2015;216.01;216.81;201.98;210.65;14129.24;2974516.46;210.52
19.01.2015;211.8;220.94;207.7;216.34;13037.4;2781606.66;213.36
18.01.2015;199.69;222;195.02;211.85;18205.18;3818886.28;209.77
17.01.2015;208.02;212.84;192.17;199.69;19121.89;3838117.35;200.72
16.01.2015;210.69;223.15;198.04;208.03;34723.35;7316818.68;210.72
15.01.2015;172;233.9;168.5;210.98;83488.42;17311108.42;207.35
14.01.2015;227.01;230.89;152.4;171.41;124188.89;23576265.19;189.84
13.01.2015;267.1;268.15;216;227;60556.16;14289366.81;235.97
12.01.2015;266.34;272.43;263.54;267.42;10478.25;2823903.11;269.5
11.01.2015;275.6;280.94;262.08;266.39;12758.95;3480736.98;272.81
10.01.2015;293.89;295;271.03;275.59;29448.78;8367179.26;284.13
09.01.2015;272.45;305;272.45;293.97;9914.25;2898085.39;292.32
08.01.2015;0;0;0;0;0;0;0
07.01.2015;0;0;0;0;0;0;0
06.01.2015;0;0;0;0;0;0;0
05.01.2015;264.55;280;264.07;276.8;9528.27;2596897.87;272.55
04.01.2015;280;289.39;255;264;41441.28;11266762.63;271.87
03.01.2015;315.42;316.58;280;282;21752.72;6475951.87;297.71
02.01.2015;313.82;317.01;311.96;315.42;3468.28;1092445.68;314.98
01.01.2015;321;321;312.6;313.81;3087.44;974509.58;315.64
